school_id,school_name,IDDIST,num_test_takers,test_coverage,average_score,zone
322685,7044 SAN MARTIN DE PORRES,150108,104,92.857143,597.307442,High income Lima
322826,7052 MARIA INMACULADA,150108,95,95.0,641.647229,High income Lima
323253,7064 MARIA AUXILIADORA,150108,84,97.674419,656.080031,High income Lima
323295,7066 ANDRES AVELINO CACERES,150108,77,92.771084,608.76864,High income Lima
323444,6086 SANTA ISABEL,150108,111,97.368421,628.794965,High income Lima
328294,6053 SAGRADO CORAZON,150108,65,97.014925,672.734559,High income Lima
328492,6075 JOSE MARIA ARGUEDAS,150108,113,96.581197,636.650567,High income Lima
469411,6090 JOSE OLAYA BALANDRA,150108,131,95.620438,684.841992,High income Lima
482091,6153 CAP.EP. AUGUSTO J GUTIERREZ MENDOZA,150108,89,90.816327,668.985411,High income Lima
482125,7039 MANUEL SCORZA TORRES,150108,78,98.734177,632.093415,High income Lima
494633,6094 SANTA ROSA,150108,161,97.575758,637.77032,High income Lima
494732,6097 MATEO PUMACAHUA,150108,124,95.384615,659.659602,High income Lima
496844,6092 LOS REYES CATOLICOS,150108,93,94.897959,733.276609,High income Lima
497248,SAN PEDRO DE CHORRILLOS,150108,106,89.830508,631.281182,High income Lima
503052,PEDRO RUIZ GALLO,150108,154,96.25,657.857146,High income Lima
639617,7076 LAS BRISAS DE VILLA,150108,62,100.0,698.111398,High income Lima
646646,7075 JUAN PABLO II,150108,115,82.733813,686.393033,High income Lima
689927,FE Y ALEGRIA 34,150108,105,94.594595,681.032832,High income Lima
704445,7103 PEDRO PAULET Y MOSTAJO,150108,26,83.870968,766.078983,High income Lima
774778,7077 LOS REYES ROJOS,150108,61,91.044776,751.429177,High income Lima
1067354,VIRGEN DEL MORRO SOLAR,150108,86,98.850575,660.416921,High income Lima
1085919,6091 CESAR VALLEJO,150108,85,93.406593,608.725578,High income Lima
1086172,LOS INKAS,150108,53,94.642857,691.789914,High income Lima
1464650,LICEO NAVAL CAPITAN DE NAVIO JUAN FANNING GARCIA,150108,48,100.0,631.675726,High income Lima
1510544,CORONEL JOSE JOAQUIN INCLAN,150108,214,98.165138,668.797178,High income Lima
1513951,ARQUITECTO FERNANDO BELAUNDE TERRY,150108,55,90.163934,719.620148,High income Lima
322859,7054,150143,164,93.714286,646.754646,South Lima
322875,7055 TUPAC AMARU II,150143,111,91.735537,572.925995,South Lima
322909,7057 SOB.ORDEN MILITAR DE MALTA,150143,170,98.837209,629.608309,South Lima
323527,6084 SAN MARTIN DE PORRES,150143,23,85.185185,588.927732,South Lima
328039,6029 BARTOLOME MITRE,150143,164,98.203593,616.169132,South Lima
328062,6032 ALMIRANTE MIGUEL GRAU SEMINARIO,150143,134,93.055556,567.440015,South Lima
328070,6033,150143,60,100.0,633.014856,South Lima
328328,6056,150143,65,91.549296,623.213705,South Lima
328336,6057 VIRGEN DE LOURDES,150143,94,94.949495,497.189892,South Lima
328344,7073,150143,89,97.802198,614.829814,South Lima
328351,6059 SAGRADO CORAZON DE JESUS,150143,175,95.628415,584.792187,South Lima
328369,6060 JULIO CESAR TELLO,150143,77,93.902439,604.098809,South Lima
328484,6072,150143,85,94.444444,677.667369,South Lima
328542,6081 MANUEL SCORZA TORRES,150143,99,86.842105,615.510334,South Lima
328567,6073 JORGE BASADRE,150143,99,90.825688,596.678314,South Lima
328963,6011 SANTISIMA VIRGEN DE FATIMA,150143,221,95.258621,656.277898,South Lima
328997,6014,150143,55,84.615385,574.175415,South Lima
329003,6015 SANTISIMO SAGRADO CORAZON DE JESUS,150143,132,80.0,620.74336,South Lima
329029,6017,150143,47,95.918367,617.777525,South Lima
329045,6019 MARIANO MELGAR,150143,65,91.549296,598.906834,South Lima
329052,6020,150143,59,98.333333,607.544643,South Lima
333666,6022,150143,126,93.333333,696.139167,South Lima
333674,6024 JOSE MARIA ARGUEDAS,150143,121,88.321168,566.840813,South Lima
333682,6025,150143,85,98.837209,557.091931,South Lima
493338,FE Y ALEGRIA 24,150143,121,99.180328,656.188123,South Lima
493734,6093 CORONEL JUAN VALER SANDOVAL,150143,136,93.150685,672.795739,South Lima
496877,FE Y ALEGRIA 23,150143,101,96.190476,675.682179,South Lima
497024,6152 STELLA MARIS,150143,179,94.708995,673.183882,South Lima
639112,6155,150143,16,88.888889,527.680306,South Lima
639732,7080 JORGE BERNALES SALAS,150143,56,86.153846,619.890427,South Lima
694307,7088 VGERONIMO CAFFERATA MARAZZI,150143,75,100.0,629.307562,South Lima
694315,7106 VILLA LIMATAMBO,150143,95,96.938776,607.867102,South Lima
764019,7214,150143,75,98.684211,664.209244,South Lima
764027,7217 OLIMPIA GERALDINA MELENDEZ PERALTA,150143,7,87.5,569.667292,South Lima
764035,7218 PAPA JUAN PABLO II,150143,31,91.176471,550.489512,South Lima
772970,7220,150143,91,91.919192,576.726418,South Lima
824953,7226-562 JOSE OLAYA BALANDRA,150143,51,89.473684,646.087064,South Lima
872127,7231,150143,35,87.5,618.828828,South Lima
1033729,7233 MATSU UTSUMI,150143,54,96.428571,674.86826,South Lima
1195882,7235 MARISCAL ANDRES AVELINO CACERES,150143,9,100.0,697.218272,South Lima
1320464,MANUEL CASALINO GRIEVE,150143,31,88.571429,602.298275,South Lima
1351410,7245 SAN JOSE OBRERO,150143,42,100.0,634.756809,South Lima
1365816,SANTA MARIA DE LOS ANDES,150143,64,100.0,567.978241,South Lima
322891,7056 SAN MARTIN DE PORRES,150119,124,92.537313,639.414632,South Lima
328054,6031 SANTA MARIA DE LURIN,150119,126,91.970803,625.973698,South Lima
328930,6008 JOSE ANTONIO DAPELO,150119,90,93.75,627.410644,South Lima
328971,6012,150119,4,66.666667,432.230124,South Lima
329060,6023,150119,63,96.923077,780.899758,South Lima
333690,6026 VIRGEN DE FATIMA,150119,75,88.235294,577.201969,South Lima
542092,6154 MAYOR EP MARCO JARA SCHENONE,150119,101,100.0,635.969439,South Lima
639765,7078 VIRGEN DE CHAPI,150119,18,94.736842,516.367055,South Lima
689968,7085 SANTA ROSA,150119,12,92.307692,711.662329,South Lima
689976,7098 RODRIGO LARA BONILLA,150119,154,100.0,700.969665,South Lima
689992,7104 RAMIRO PRIALE PRIALE,150119,25,96.153846,562.063292,South Lima
869032,MIGUEL GRAU SEMINARIO,150119,62,98.412698,580.23491,South Lima
910562,7264 DR MANUEL MIGUEL VALLE Y VALLE,150119,24,100.0,646.43227,South Lima
1475755,7267 SEÑOR DE LOS MILAGROS,150119,28,90.322581,583.307638,South Lima
1691864,665 SANTO DOMINGO DE HUARANGAL,150119,6,85.714286,602.000532,South Lima
322925,7058 MARIA DE FATIMA,150140,114,91.2,669.222555,High income Lima
323337,7068 ABRAHAM ROLDAN POMA,150140,58,76.315789,725.324762,High income Lima
323451,APLICACION IPNM,150140,29,96.666667,638.823058,High income Lima
328187,6043 PEDRO VENTURO,150140,62,100.0,709.435999,High income Lima
328195,6044 JORGE CHAVEZ,150140,36,92.307692,625.083561,High income Lima
328237,6047 JOSE MARIA ARGUEDAS,150140,73,86.904762,697.779422,High income Lima
328559,6082 LOS PROCERES,150140,160,97.560976,637.118523,High income Lima
328864,6087 PABLO MARIA GUZMAN,150140,48,92.307692,682.876705,High income Lima
469189,TECNICO FAP MANUEL POLO JIMENEZ,150140,158,100.0,684.262146,High income Lima
525568,ALCIDES VIGO HURTADO,150140,43,95.555556,563.594523,High income Lima
689836,7086 LOS PRECURSORES,150140,133,97.080292,698.257068,High income Lima
1080068,7087,150140,27,96.428571,637.457263,High income Lima
322933,7059 JOSE ANTONIO ENCINAS FRANCO,150133,110,99.099099,661.123776,South Lima
322958,7060 ANDRES AVELINO CACERES,150133,30,93.75,576.349893,South Lima
323212,7062 NACIONES UNIDAS,150133,89,89.89899,613.93529,South Lima
323238,7063 ANDRES AVELINO CACERES,150133,78,93.975904,644.755884,South Lima
323311,7067 TORIBIO SEMINARIO,150133,31,100.0,496.210933,South Lima
323352,7069 CESAR VALLEJO,150133,102,86.440678,638.549782,South Lima
323378,7070 DRA.MARIA REICHE GROSSE NEUMAN,150133,207,96.728972,663.245224,South Lima
323865,FE Y ALEGRIA 3,150133,119,100.0,675.236197,South Lima
328088,6034 CESAR CARBONELL RODRIGUEZ,150133,54,100.0,650.15137,South Lima
328120,6037 INCA PACHACUTEC,150133,53,85.483871,567.222735,South Lima
328146,6038,150133,131,93.571429,562.520867,South Lima
328161,6041,150133,64,90.140845,544.606898,South Lima
328203,6045 DOLORES CAVERO DE GRAU,150133,50,84.745763,553.467545,South Lima
328229,6046,150133,146,96.052632,607.42112,South Lima
328518,6078,150133,94,93.069307,632.761255,South Lima
329128,7061 HEROES DE SAN JUAN,150133,74,91.358025,671.0261,South Lima
482059,6089 JORGE BASADRE GROHMANN,150133,74,94.871795,635.652164,South Lima
496133,6096 ANTONIO RAIMONDI,150133,60,98.360656,583.513015,South Lima
502401,6151 SAN LUIS GONZAGA,150133,91,91.919192,592.175054,South Lima
503342,SAN JUAN,150133,125,94.69697,685.723398,South Lima
541409,7041 VIRGEN DE LA MERCED,150133,44,95.652174,631.328094,South Lima
541904,7035,150133,205,97.619048,612.161921,South Lima
586289,7074 LA INMACULADA,150133,49,92.45283,510.943295,South Lima
639641,7079 RAMIRO PRIALE PRIALE,150133,103,98.095238,616.617844,South Lima
639674,7081 JOSE MARIA ARGUEDAS A,150133,114,97.435897,694.868293,South Lima
639708,7082 JUAN DE ESPINOSA MEDRANO,150133,53,81.538462,607.376698,South Lima
646919,7087 EL NAZARENO,150133,62,89.855072,624.593164,South Lima
694208,7099 HECTOR PRETELL CARBONELL,150133,20,74.074074,610.403081,South Lima
694216,7100,150133,40,85.106383,617.769789,South Lima
694224,7101,150133,37,82.222222,596.778004,South Lima
704957,7208,150133,24,92.307692,505.159876,South Lima
704965,7207 MCAL.RAMON CASTILLA,150133,126,95.454545,630.716362,South Lima
728469,7209,150133,27,93.103448,548.075787,South Lima
728477,7210,150133,8,61.538462,608.508119,South Lima
728485,7211,150133,28,100.0,596.571857,South Lima
759399,7212,150133,47,97.916667,584.265294,South Lima
763995,7219 ARISTOTELES,150133,42,95.454545,636.05662,South Lima
772913,7221,150133,95,96.938776,613.924342,South Lima
775312,7223 MIGUEL COLINA MARIE,150133,27,96.428571,631.3331,South Lima
821447,JESUS NIÑO,150133,60,100.0,744.944159,South Lima
870345,7227 HORACIO ZEBALLOS GAMEZ,150133,13,92.857143,599.662945,South Lima
870352,7229 LA MERCED DE LIMA,150133,25,92.592593,611.915468,South Lima
870360,7230,150133,58,95.081967,590.618328,South Lima
1329788,FE Y ALEGRIA 65,150133,56,93.333333,527.730457,South Lima
322974,7029 VIRGEN MILAGROSA,150130,70,85.365854,726.046911,High income Lima
328526,6079 SANTISIMA NIÑA MARIA,150130,78,93.975904,679.287741,High income Lima
646711,7083 MANUEL GONZALES PRADA,150130,71,83.529412,602.810975,High income Lima
689679,7089 ROMEO LUNA VICTORIA,150130,119,98.347107,669.062243,High income Lima
690172,LICEO NAVAL ALMIRANTE GUISE,150130,119,93.700787,649.012995,High income Lima
323170,7001 ANDRES BELLO,150122,45,95.744681,524.02084,High income Lima
327551,7003 MANUEL FERNANDO BONILLA,150122,43,97.727273,668.188578,High income Lima
327627,7008 SCIPION LLONA,150122,32,96.969697,650.271604,High income Lima
328260,6050 JUANA ALARCO DE DAMMERT,150122,166,97.647059,682.138298,High income Lima
689604,6003 REBECA CARRION CACHOT,150122,41,93.181818,667.065045,High income Lima
323394,7072 SAN MARTIN DE PORRES,150142,53,92.982456,552.942766,South Lima
323873,FE Y ALEGRIA 17,150142,139,98.58156,725.923527,South Lima
328385,6062 PERU EEUU,150142,103,90.350877,632.787424,South Lima
328393,6063 JOSE CARLOS MARIATEGUI,150142,80,89.88764,629.194186,South Lima
328401,6064 FRANCISCO BOLOGNESI,150142,95,84.070796,576.432346,South Lima
328419,6065 PERU INGLATERRA,150142,83,89.247312,599.240257,South Lima
328427,6066 VILLA EL SALVADOR,150142,179,98.895028,644.787575,South Lima
328435,6067 JUAN VELASCO ALVARADO,150142,49,94.230769,634.850871,South Lima
328443,6068 MANUEL GONZALES PRADA,150142,149,98.675497,735.17515,South Lima
328450,6069,150142,134,96.402878,633.473622,South Lima
328468,6070 HEROES DEL ALTO CENEPA,150142,89,89.0,642.35589,South Lima
328476,6071 REPUBLICA FEDERAL DE ALEMANIA,150142,145,92.356688,670.314921,South Lima
328500,6076 REPUBLICA DE NICARAGUA,150142,87,92.553191,640.753306,South Lima
328534,6080 ROSA DE AMERICA,150142,46,95.833333,594.492537,South Lima
502534,6099 PERU ESPAÑA,150142,52,89.655172,608.236702,South Lima
607119,6048 JORGE BASADRE,150142,146,100.0,636.939584,South Lima
640276,7077 VIRGEN DEL CARMEN,150142,23,100.0,614.949774,South Lima
647164,7084 PERUANO SUIZO,150142,134,95.035461,644.081087,South Lima
694398,7097,150142,58,98.305085,680.92784,South Lima
694406,7096 PRINCIPE DE ASTURIAS,150142,102,100.0,636.728501,South Lima
694414,7095 PERU ITALIA,150142,59,95.16129,612.366968,South Lima
694422,7094 SASAKAWA,150142,50,84.745763,596.294453,South Lima
694430,7093 REPUBLICA DE FRANCIA,150142,122,95.3125,604.208355,South Lima
694448,7092 JUAN PABLO II,150142,46,90.196078,560.536794,South Lima
694455,7091 REPUBLICA DEL PERU,150142,173,83.574879,644.396315,South Lima
694463,7090 FORJADORES DEL PERU,150142,16,100.0,512.586884,South Lima
764068,7213 PERUANO JAPONES,150142,181,96.276596,674.408348,South Lima
764076,7215 NACIONES UNIDAS,150142,87,92.553191,616.761245,South Lima
764084,7216,150142,32,100.0,601.2341,South Lima
825125,6004 SANTIAGO ANTUNEZ DE MAYOLO,150142,76,93.82716,615.817632,South Lima
825158,REPUBLICA DE BOLIVIA,150142,131,97.761194,625.997254,South Lima
825661,7224 ELIAS REMIGIO AGUIRRE ROMERO,150142,57,87.692308,628.955329,South Lima
871251,7232 DANIEL ALCIDES CARRION,150142,38,100.0,554.91715,South Lima
873679,7228 PERUANO CANADIENSE,150142,136,92.517007,628.176801,South Lima
1071257,7234,150142,27,90.0,675.133605,South Lima
1195841,7237 PERU VALLADOLID,150142,89,90.816327,654.931277,South Lima
1196047,7236 MAX UHLE,150142,48,92.307692,666.930131,South Lima
1196526,MANUEL GONZALES PRADA - CENTRO DE APLICACION,150142,26,100.0,605.234578,South Lima
1218528,7238 SOLIDARIDAD PERU ALEMANIA,150142,57,100.0,567.672775,South Lima
1241082,7241,150142,20,95.238095,516.278297,South Lima
1242072,7240 JESUS DE NAZARETH,150142,48,97.959184,566.041636,South Lima
1474600,7242 DIVINO MAESTRO,150142,65,98.484848,603.214241,South Lima
1475045,7243 REY JUAN CARLOS DE BORBON,150142,22,84.615385,610.46528,South Lima
325787,1014 REP. ORIENTAL DEL URUGUAY,150105,40,95.238095,534.522228,Old town
325845,1019 CHAVIN,150105,51,100.0,688.363018,Old town
334839,0002 HERMANO ANSELMO MARIA,150105,45,95.744681,585.730371,Old town
334847,0004 MARIANO MELGAR,150105,49,98.0,686.773154,Old town
334862,0005 ROSA DE SANTA MARIA,150105,91,95.789474,654.42115,Old town
336339,1003 REPUBLICA DE COLOMBIA,150105,17,100.0,567.060444,Old town
336370,1005 JORGE CHAVEZ DARTNELL,150105,69,98.571429,600.471443,Old town
336438,1008 VIRGEN DE LOURDES,150105,38,90.47619,627.930957,Old town
337980,1017 SEÑOR DE LOS MILAGROS,150105,46,95.833333,537.623443,Old town
825752,1006 MARISCAL ANDRES AVELINO CACERES,150105,24,96.0,537.333625,Old town
325803,1016 JOHN F. KENNEDY,150101,37,100.0,590.454043,Old town
331702,105 PEDRO CORONADO ARRASCUE,150101,6,100.0,664.927108,Old town
332213,111 SAN JOSE DE ARTESANOS,150101,35,89.74359,601.278301,Old town
334094,1040 REPUBLICA DE HAITI,150101,26,96.296296,628.196211,Old town
334821,0001 MARIA AUXILIADORA,150101,54,96.428571,713.960217,Old town
334938,0035 NUESTRA SEÑORA DE LA VISITACION,150101,42,93.333333,597.429017,Old town
334961,0038 SAN MARTIN DE PORRES,150101,19,95.0,631.10211,Old town
334979,0040 HIPOLITO UNANUE,150101,56,96.551724,638.736416,Old town
335224,PNP TUPAC AMARU,150101,58,100.0,704.554422,Old town
336297,1001 JOSE JIMENEZ BORJA,150101,40,93.023256,653.657639,Old town
338012,1021 REPUBLICA FEDERAL DE ALEMANIA,150101,24,85.714286,649.085014,Old town
338129,1027 REPUBLICA DE NICARAGUA,150101,17,100.0,525.376768,Old town
338145,1028 REPUBLICA ARGENTINA,150101,17,94.444444,534.370092,Old town
338186,1030 REPUBLICA DE BOLIVIA,150101,22,81.481481,548.647003,Old town
338228,1032 REPUBLICA DEL BRASIL,150101,42,87.5,532.25421,Old town
338301,1036 REPUBLICA DE COSTA RICA,150101,74,87.058824,608.671737,Old town
338327,1037 RAMON ESPINOSA,150101,22,81.481481,638.914128,Old town
338343,1038 MARIA PARADO DE BELLIDO,150101,72,98.630137,630.957655,Old town
338541,1048 VIRGEN PURISIMA,150101,14,66.666667,603.426572,Old town
338566,1049 JUANA ALARCO DE DAMMERT,150101,28,93.333333,557.352345,Old town
338574,VIRGO POTENS,150101,159,98.757764,703.038791,Old town
338954,1145 REPUBLICA DE VENEZUELA,150101,43,93.478261,617.385207,Old town
338970,1146 REPUBLICA DEL PARAGUAY,150101,33,86.842105,599.461542,Old town
338996,1147 ANDRES ROSALES VALENCIA,150101,12,63.157895,628.02491,Old town
339036,1148 JUANA INFANTES VERA,150101,32,94.117647,748.548109,Old town
339051,1149 SAGRADO CORAZON DE JESUS,150101,65,86.666667,630.71309,Old town
339077,1150 ABRAHAM ZEA CARREON,150101,124,87.943262,606.76384,Old town
339119,1152 - 108 DOS DE MAYO,150101,77,98.717949,590.099549,Old town
339135,1153 REPUBLICA DE CANADA,150101,24,96.0,527.381196,Old town
339150,1154 NUESTRA SEÑORA DEL CARMEN,150101,99,90.825688,601.936687,Old town
339192,1156 JOSE SEBASTIAN BARRANCA LOVERA,150101,19,95.0,605.977985,Old town
339218,1157 JULIO CESAR TELLO ROJAS,150101,37,92.5,560.892526,Old town
339275,1160 JOSE FAUSTINO SANCHEZ CARRION,150101,20,83.333333,635.503262,Old town
339291,1161,150101,57,95.0,579.561769,Old town
339317,1162 DIVINO NIÑO JESUS,150101,68,93.150685,690.078071,Old town
339333,1163 JOSE MARIA ARGUEDAS ALTAMIRANO,150101,65,100.0,557.181857,Old town
339374,1165 HOLANDA,150101,21,100.0,532.985994,Old town
339390,1166 LIBERTADOR SIMON BOLIVAR,150101,24,88.888889,636.437011,Old town
466375,0095 MARIA AUXILIADORA,150101,30,96.774194,550.961945,Old town
478420,0099 OSCAR MIRO QUESADA DE LA GUERRA,150101,16,94.117647,612.547003,Old town
508903,117 RVDO. PADRE PASCUAL ALEGRE GONZALES,150101,27,100.0,638.163081,Old town
555953,PNP.CAP. ALIPIO PONCE VASQUEZ,150101,64,96.969697,673.944071,Old town
556431,103 LUIS ARMANDO CABELLO HURTADO,150101,53,85.483871,597.062787,Old town
629329,1035 JOSE DEL CARMEN MARIN ARISTA,150101,68,89.473684,553.378708,Old town
825653,1015 REPUBLICA DE ITALIA,150101,40,88.888889,623.642737,Old town
1072685,1168 HEROES DEL CENEPA,150101,94,95.918367,678.344195,Old town
1073998,VISION MUNDIAL,150101,21,100.0,633.927113,Old town
1098102,JUAN PABLO VIZCARDO Y GUZMAN,150101,52,98.113208,546.303946,Old town
1390426,022 REPUBLICA DE GUATEMALA,150101,17,60.714286,521.086607,Old town
328013,6027 CAP FAP RUDY ECHEGARAY FAJARDO,150127,61,96.825397,670.886997,South beach
328021,6028 JUAN VELASCO ALVARADO,150123,24,92.307692,725.364084,South Lima
328310,6055 VIRGEN DE FATIMA,150123,13,76.470588,528.449644,South Lima
328377,6061 CORONEL FRANCISCO BOLOGNESI,150123,5,83.333333,487.746409,South Lima
328914,6006 SANTISIMA VIRGEN DE LOURDES,150123,106,97.247706,620.550253,South Lima
328922,6007,150123,53,100.0,606.484538,South Lima
329011,6016 JESUS SALVADOR,150123,34,94.444444,690.021178,South Lima
501957,6100 SANTA MARIA REYNA,150123,19,90.47619,640.057505,South Lima
604090,7040 SAN MARTIN DE PORRES,150123,13,81.25,575.811283,South Lima
689984,7102 SAN FRANCISCO DE ASIS,150123,142,89.308176,617.284407,South Lima
728642,7258,150123,22,100.0,572.927521,South Lima
742114,7259 VICTOR R. HAYA DE LA TORRE,150123,128,97.709924,715.517254,South Lima
763458,7260 SEÑOR DE LOS MILAGROS,150123,26,100.0,611.191982,South Lima
777227,7261 SANTA ROSA DE COLLANAC,150123,59,98.333333,634.832731,South Lima
869008,7263 ROXANITA CASTRO WITTING,150123,109,95.614035,711.164223,South Lima
869040,7262 MI NUEVO PERU,150123,55,90.163934,549.174557,South Lima
1055839,7265,150123,120,97.560976,617.923822,South Lima
1240357,7239 SANTISIMO SALVADOR,150123,57,95.0,605.297203,South Lima
1474899,7266 LAS MERCEDES,150123,51,98.076923,578.894209,South Lima
1518752,LOS JARDINES DE MANCHAY,150123,41,100.0,621.798799,South Lima
328047,6030 VICTOR A BELAUNDE DIEZ CANSECO,150126,61,98.387097,559.826005,South beach
328872,6088,150109,48,100.0,647.083483,East Lima
542225,6054,150109,49,98.0,563.732607,East Lima
542324,6018 INMACULADA CONCEPCION - HUARANGAL,150109,37,100.0,589.733739,East Lima
705525,1246,150109,8,100.0,591.753855,East Lima
765248,1261 GUILLERMO WAGNER,150109,25,96.153846,533.457611,East Lima
820407,JESUS SACRAMENTADO,150109,86,92.473118,790.539227,East Lima
328948,6009 MIGUEL GRAU SEMINARIO,150124,55,94.827586,533.875486,South beach
328955,6010 HILDA B.CARRILLO,150124,48,90.566038,612.706707,South beach
705046,7257 MENOTTI BIFFI GARIBOTTO,150124,61,98.387097,625.125809,South beach
328989,6013 VIRGEN INMACULADA DEL ROSARIO,150129,92,96.842105,605.009286,South beach
334896,0009 JOSE MARIA ARGUEDAS,150111,49,94.230769,610.55592,Old town
335018,046 LOS LIBERTADORES DE AYACUCHO,150111,55,87.301587,599.18018,Old town
335026,047 SEÑOR DE LOS MILAGROS,150111,45,95.744681,772.535967,Old town
335034,048 SAN JUAN BOSCO,150111,33,78.571429,725.260418,Old town
335042,0049 ANTONIA MORENO DE CACERES,150111,74,96.103896,652.358574,Old town
335117,0085 JOSE DE LA TORRE UGARTE,150111,72,100.0,630.279452,Old town
338087,1025 MARIA PARADO DE BELLIDO,150111,69,92.0,618.296236,Old town
338467,1044 MARIA REICHE NEWMANN,150111,28,75.675676,676.615178,Old town
338491,1045 NUESTRA SEÑORA DE FATIMA,150111,71,95.945946,638.106835,Old town
338517,1046 JULIO RAMON RIBEYRO,150111,21,91.304348,752.527929,Old town
338525,1047 JUANA INFANTES VERA,150111,45,86.538462,702.072494,Old town
339432,1168 GRAN MARISCAL RAMON CASTILLA,150111,123,96.09375,695.499946,Old town
339440,1169 ALMIRANTE MIGUEL GRAU SEMINARIO,150111,31,96.875,595.71866,Old town
339465,1170,150111,53,100.0,579.022228,Old town
339499,1171 JORGE BASADRE GROHMANN,150111,50,92.592593,544.45197,Old town
339572,GLORIOSOS HUSARES DE JUNIN,150111,129,94.160584,563.763048,Old town
339606,1177 HEROES DEL CENEPA,150111,25,89.285714,642.931225,Old town
339796,1186 SANTA ROSA DE LIMA,150111,40,90.909091,733.140352,Old town
339804,1187 SAN CAYETANO,150111,66,90.410959,628.955729,Old town
466508,0093,150111,61,98.387097,622.572494,Old town
478404,0098 PERU JAPON,150111,29,100.0,558.073805,Old town
510602,115 TORIBIO RODRIGUEZ DE MENDOZA,150111,56,94.915254,629.517476,Old town
510701,112 HEROES DE LA BREÑA,150111,89,93.684211,653.026696,Old town
584946,127 SAN JOSE,150111,84,98.823529,614.326753,Old town
762757,134 RAMIRO PRIALE,150111,17,89.473684,617.046298,Old town
775296,FE Y ALEGRIA 39,150111,117,100.0,782.033976,Old town
835033,GRAN MARISCAL ANDRES AVELINO CACERES DORREGARAY,150111,148,90.243902,608.979892,Old town
1063023,LA PRADERA II,150111,63,95.454545,617.357756,Old town
334904,0011 MADRE LORETO GABARRE,150121,60,100.0,579.595328,High income Lima
334912,0013 BERNARDO O'HIGGINS,150121,26,96.296296,583.412953,High income Lima
334920,0014 ANDRES BELLO,150121,84,97.674419,654.404851,High income Lima
338640,1073 HERMANN BUSE DE LA GUERRA,150121,54,91.525424,717.230595,High income Lima
338665,1074 REPUBLICA DE IRLANDA,150121,43,97.727273,693.896769,High income Lima
338707,1076 RABINDRANATH TAGORE,150121,57,93.442623,617.693527,High income Lima
338889,1103 ELVIRA GARCIA Y GARCIA,150121,114,100.0,636.712272,High income Lima
334987,0043 SAN CRISTOBAL,150132,31,93.939394,635.794919,San Juan de Lurigancho
334995,FE Y ALEGRIA 04,150132,192,98.969072,683.5864,San Juan de Lurigancho
335000,0045 SAN ANTONIO,150132,17,80.952381,595.924209,San Juan de Lurigancho
335067,0069 MACHU PICCHU,150132,93,95.876289,579.203731,San Juan de Lurigancho
335083,0071 NUESTRA SEÑORA DE LA MERCED,150132,51,92.727273,600.325347,San Juan de Lurigancho
335091,0073 BENITO JUAREZ,150132,158,98.136646,708.698812,San Juan de Lurigancho
335109,0076 MARIA AUXILIADORA,150132,24,92.307692,669.691378,San Juan de Lurigancho
335125,0086 JOSE MARIA ARGUEDAS,150132,160,93.567251,642.027267,San Juan de Lurigancho
335133,0087 JOSE MARIA ARGUEDAS,150132,92,90.196078,563.84406,San Juan de Lurigancho
335141,0088 NUESTRA SRA. DEL CARMEN,150132,90,94.736842,682.534609,San Juan de Lurigancho
335158,0089 MANUEL GONZALES PRADA,150132,131,100.0,623.276455,San Juan de Lurigancho
335166,0090 DANIEL ALCIDES CARRION,150132,71,87.654321,666.171782,San Juan de Lurigancho
335174,0091 SANTA FE,150132,32,94.117647,767.551313,San Juan de Lurigancho
335182,0092 ALFRED NOBEL,150132,92,95.833333,649.861181,San Juan de Lurigancho
339507,1172 CIRO ALEGRIA,150132,154,94.478528,700.347672,San Juan de Lurigancho
